epoch,step,train/fbeta_epoch,train/fbeta_step,train/fdr_epoch,train/fdr_step,train/loss_epoch,train/loss_step,train/roc_auc_epoch,train/roc_auc_step,valid/fbeta,valid/fdr,valid/loss,valid/roc_auc
16,2809,,0.859375,,0.17068207263946533,,0.3836894929409027,,0.9568345546722412,,,,
16,2819,,0.921875,,0.17044514417648315,,0.23269611597061157,,0.918830394744873,,,,
16,2829,,0.8828125,,0.17026424407958984,,0.3971867859363556,,0.9561715722084045,,,,
16,2839,,0.859375,,0.17004814743995667,,0.4168039560317993,,0.9566856622695923,,,,
16,2849,,0.9375,,0.1698417216539383,,0.22507357597351074,,0.959129273891449,,,,
16,2859,,0.8671875,,0.1696077287197113,,0.4507729709148407,,0.9142200350761414,,,,
16,2869,,0.8515625,,0.16937720775604248,,0.337231308221817,,0.9579322934150696,,,,
16,2879,,0.90625,,0.1691320836544037,,0.26077908277511597,,0.9592289924621582,,,,
16,2889,,0.8671875,,0.16892370581626892,,0.43315091729164124,,0.9549243450164795,,,,
16,2899,,0.8671875,,0.16866981983184814,,0.4687395989894867,,0.9151376485824585,,,,
16,2909,,0.890625,,0.16844545304775238,,0.35920456051826477,,0.9561873078346252,,,,
16,2919,,0.890625,,0.16823646426200867,,0.27556049823760986,,0.9588395953178406,,,,
16,2923,0.888590395450592,,0.1700606346130371,,0.35095053911209106,,0.9530537724494934,,,,,
17,2929,,0.890625,,0.16805504262447357,,0.40283825993537903,,0.9560258388519287,,,,
17,2939,,0.8359375,,0.16788353025913239,,0.4505978524684906,,0.9548721313476562,,,,
17,2949,,0.9140625,,0.16770708560943604,,0.3060424327850342,,0.9583771228790283,,,,
17,2959,,0.859375,,0.1675102263689041,,0.3831929564476013,,0.9563909769058228,,,,
17,2969,,0.90625,,0.1672983169555664,,0.34215229749679565,,0.9579001665115356,,,,
17,2979,,0.921875,,0.1670645922422409,,0.30351024866104126,,0.9586530923843384,,,,
17,2989,,0.8984375,,0.16689619421958923,,0.38292402029037476,,0.9562081098556519,,,,
17,2999,,0.921875,,0.16666154563426971,,0.28271907567977905,,0.9584723114967346,,,,
17,3009,,0.9375,,0.1664181500673294,,0.256212055683136,,0.9591366052627563,,,,
17,3019,,0.9296875,,0.1662093549966812,,0.30226951837539673,,0.9184338450431824,,,,
17,3029,,0.859375,,0.16602425277233124,,0.4293913245201111,,0.9559422135353088,,,,
17,3039,,0.8359375,,0.16585315763950348,,0.4805183410644531,,0.9555652141571045,,,,
17,3049,,0.9140625,,0.16564224660396576,,0.29200759530067444,,0.9169061183929443,,,,
17,3059,,0.921875,,0.16543298959732056,,0.23118959367275238,,0.9593884348869324,,,,
17,3069,,0.8984375,,0.16523298621177673,,0.360363245010376,,0.9572036266326904,,,,
17,3079,,0.8984375,,0.1650349199771881,,0.28918108344078064,,0.958442747592926,,,,
17,3089,,0.8828125,,0.1648356020450592,,0.3195054233074188,,0.9185113310813904,,,,
17,3095,,,,,,,,,1.0,0.010379590094089508,0.008545059710741043,0.9562698006629944
17,3095,0.8898196816444397,,0.16645067930221558,,0.3529435694217682,,0.9523617029190063,,,,,
18,3099,,0.90625,,0.16463510692119598,,0.3082219362258911,,0.9585064649581909,,,,
18,3109,,0.8359375,,0.16451840102672577,,0.5094943046569824,,0.9518983364105225,,,,
18,3119,,0.8828125,,0.16433177888393402,,0.3208279311656952,,0.9577738046646118,,,,
18,3129,,0.921875,,0.16415125131607056,,0.27184370160102844,,0.958727240562439,,,,
18,3139,,0.859375,,0.16397304832935333,,0.4836486876010895,,0.9538289904594421,,,,
18,3149,,0.8984375,,0.16383369266986847,,0.2714782655239105,,0.918559730052948,,,,
18,3159,,0.875,,0.1636364907026291,,0.35334357619285583,,0.9566189646720886,,,,
18,3169,,0.8359375,,0.1634393185377121,,0.4660845100879669,,0.9561148285865784,,,,
18,3179,,0.8984375,,0.1632060557603836,,0.36032775044441223,,0.9567795395851135,,,,
18,3189,,0.8125,,0.16308459639549255,,0.4894614815711975,,0.9555515050888062,,,,
18,3199,,0.90625,,0.16290713846683502,,0.3471185564994812,,0.9571577310562134,,,,
18,3209,,0.90625,,0.16272108256816864,,0.30735185742378235,,0.9584565758705139,,,,
18,3219,,0.8828125,,0.16249240934848785,,0.455623984336853,,0.9519544839859009,,,,
18,3229,,0.8828125,,0.16231338679790497,,0.4048914611339569,,0.9554254412651062,,,,
18,3239,,0.8046875,,0.16222402453422546,,0.5036835670471191,,0.9142950177192688,,,,
18,3249,,0.9375,,0.16203899681568146,,0.19802387058734894,,0.9593896269798279,,,,
18,3259,,0.828125,,0.16185231506824493,,0.4216187298297882,,0.9166150689125061,,,,
18,3267,0.8875887989997864,,0.16321435570716858,,0.35275936126708984,,0.9513920545578003,,,,,
19,3269,,0.9140625,,0.16168685257434845,,0.2868041694164276,,0.9578632116317749,,,,
19,3279,,0.9296875,,0.16155585646629333,,0.2215791642665863,,0.9588258266448975,,,,
19,3289,,0.9375,,0.161388099193573,,0.2198828011751175,,0.95888352394104,,,,
19,3299,,0.875,,0.16123273968696594,,0.3922848701477051,,0.9552735686302185,,,,
19,3309,,0.8828125,,0.16107268631458282,,0.341718465089798,,0.9177027940750122,,,,
19,3319,,0.90625,,0.16091178357601166,,0.3067389726638794,,0.9581136107444763,,,,
19,3329,,0.8671875,,0.16072268784046173,,0.37981972098350525,,0.9574787020683289,,,,
19,3339,,0.8125,,0.16059161722660065,,0.49484002590179443,,0.9549999833106995,,,,
19,3349,,0.84375,,0.1604517549276352,,0.485813170671463,,0.9532274603843689,,,,
19,3359,,0.890625,,0.16029809415340424,,0.351921409368515,,0.9570253491401672,,,,
19,3369,,0.828125,,0.1601456254720688,,0.4388546645641327,,0.9555259943008423,,,,
19,3379,,0.859375,,0.1600000411272049,,0.4108380079269409,,0.9561710357666016,,,,
19,3389,,0.8828125,,0.1598278284072876,,0.28940078616142273,,0.9582141041755676,,,,
19,3399,,0.84375,,0.15966711938381195,,0.4058228135108948,,0.9173123240470886,,,,
19,3409,,0.90625,,0.1594627946615219,,0.30882033705711365,,0.9577560424804688,,,,
19,3419,,0.8359375,,0.15933696925640106,,0.395494669675827,,0.9575446844100952,,,,
19,3429,,0.9140625,,0.15914683043956757,,0.2646675109863281,,0.9592047333717346,,,,
19,3439,,0.8684210777282715,,0.15897609293460846,,0.3548375964164734,,0.9572819471359253,,,,
19,3439,,,,,,,,,0.9998179078102112,0.009312114678323269,0.008473481982946396,0.9562698006629944
19,3439,0.8886814713478088,,0.16037026047706604,,0.34885379672050476,,0.951562762260437,,,,,
